Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Date,7_Day_Rolling_Average,
1/17/2021,3,NY,44695,1289520,76438,,0,
1/17/2021,3,FL,24582,1448992,88502,,0,
1/17/2021,3,WY,16,37121,2066,,0,
1/17/2021,3,AK,682,90049,5630,,0,
1/17/2021,3,US,856109,14914759,853005,,0,
1/17/2021,3,CO,21023,310175,15482,,0,
1/17/2021,3,NE,290,130762,5366,,0,
1/17/2021,3,HI,901,13720,-3535,,0,
1/17/2021,3,NC,11379,554058,35685,,0,
1/17/2021,3,IA,7435,142890,6737,,0,
1/17/2021,3,AS,0,4142,313,,0,
1/17/2021,3,VT,642,49345,2182,,0,
1/17/2021,3,MI,5775,565213,33970,,0,
1/17/2021,3,UT,12747,153978,11721,,0,
1/17/2021,3,NM,2010,192840,9426,,0,
1/17/2021,3,ND,2861,52723,2073,,0,
1/17/2021,3,OR,16119,189198,14403,,0,
1/17/2021,3,FL,75570,1107744,72223,,0,
1/17/2021,3,MN,12585,245902,12665,,0,
1/17/2021,3,LA,0,219664,12868,,0,
1/17/2021,3,RI,590,67259,2749,,0,
1/17/2021,3,VT,3038,39364,1805,,0,
1/17/2021,3,FM,80,1085,111,,0,
1/17/2021,3,PR,763,245701,11799,,0,
1/17/2021,3,MS,588,148875,10836,,0,
1/17/2021,3,VA,21704,318732,14514,,0,
1/17/2021,3,MA,5694,391748,20430,,0,
1/17/2021,3,KY,6030,212997,12645,,0,
1/17/2021,3,MS,12712,107774,8567,,0,
1/17/2021,3,WA,19781,284291,15550,,0,
1/17/2021,3,IL,4827,592580,24429,,0,
1/17/2021,3,NJ,12788,360065,21064,,0,
1/17/2021,3,AR,2114,191283,8936,,0,
1/17/2021,3,DE,2018,38762,2251,,0,
1/17/2021,3,FM,1,1330,124,,0,
1/17/2021,3,VI,1,6009,403,,0,
1/17/2021,3,OH,6834,555220,25989,,0,
1/17/2021,3,DC,458,69320,3672,,0,
1/17/2021,3,AL,8967,123995,7058,,0,
1/17/2021,3,WA,10649,424637,22308,,0,
1/17/2021,3,KS,7005,111498,6071,,0,
1/17/2021,3,PA,23011,533902,32958,,0,
1/17/2021,3,MD,7772,245523,14723,,0,
1/17/2021,3,ME,328,84387,3246,,0,
1/17/2021,3,TX,12527,1488756,64116,,0,
1/17/2021,3,DC,6156,49518,2899,,0,
1/17/2021,3,AK,6245,60438,3882,,0,
1/17/2021,3,MD,3832,307222,17686,,0,
1/17/2021,3,PW,1,1584,174,,0,
1/17/2021,3,CT,1213,208938,10098,,0,
1/17/2021,3,AR,0,133111,13176,,0,
1/17/2021,3,GU,0,3791,0,,0,
1/17/2021,3,PR,9521,123093,7096,,0,
1/17/2021,3,NJ,7494,428514,23447,,0,
1/17/2021,3,GA,6880,478666,34328,,0,
1/17/2021,3,OK,343,236947,12793,,0,
1/17/2021,3,TX,14617,1754018,83053,,0,
1/17/2021,3,IN,7874,401664,22839,,0,
1/17/2021,3,MN,3005,300318,14478,,0,
1/17/2021,3,CO,4136,391491,17547,,0,
1/17/2021,3,KS,421,171988,6658,,0,
1/17/2021,3,RI,2362,52104,2420,,0,
1/17/2021,3,VA,6401,505858,28996,,0,
1/17/2021,3,MH,1,1265,75,,0,
1/17/2021,3,GA,41234,312333,24203,,0,
1/17/2021,3,VI,40,2010,51,,0,
1/17/2021,3,IL,26589,499274,26792,,0,
1/17/2021,3,AZ,38140,257436,18359,,0,
1/17/2021,3,NH,2491,69721,2699,,0,
1/16/2021,2,NH,3889,67230,2449,,0,
1/16/2021,2,PR,5559,244938,11781,,0,
1/16/2021,2,AS,1,4862,390,,0,
1/16/2021,2,CA,87061,1848875,109949,,0,
1/16/2021,2,SC,20884,165795,426,,0,
1/16/2021,2,IA,3866,162705,7111,,0,
1/16/2021,2,PW,111,1230,123,,0,
1/16/2021,2,WI,34082,203885,10902,,0,
1/16/2021,2,WV,2536,191750,7836,,0,
1/16/2021,2,ND,788,63619,2713,,0,
1/16/2021,2,NM,8309,107614,7322,,0,
1/16/2021,2,MO,16219,219043,13475,,0,
1/16/2021,2,KY,8582,270251,15146,,0,
1/16/2021,2,AZ,17568,360546,22756,,0,
1/16/2021,2,UT,7395,190544,10014,,0,
1/16/2021,2,NC,39470,374216,25677,,0,
1/16/2021,2,ID,0,51171,3295,,0,
1/16/2021,2,ME,0,61129,2250,,0,
1/16/2021,2,NE,0,95748,3655,,0,
1/16/2021,2,SD,1132,73809,2578,,0,
1/16/2021,2,IN,0,281392,18744,,0,
1/16/2021,2,WV,11069,147643,5112,,0,
1/16/2021,2,NV,6644,90318,5796,,0,
1/16/2021,2,MH,122,893,45,,0,
1/16/2021,2,NV,5833,134315,7490,,0,
1/16/2021,2,WY,0,25894,1839,,0,
1/16/2021,2,MA,35157,292332,18340,,0,
1/16/2021,2,CT,7324,246897,12212,,0,
1/16/2021,2,MT,0,51934,2210,,0,
1/16/2021,2,MP,234,5143,292,,0,
1/16/2021,2,OK,5586,333817,16165,,0,
1/16/2021,2,SD,2034,59137,2492,,0,
1/16/2021,2,AL,4270,169521,9525,,0,
1/16/2021,2,HI,3634,102020,5769,,0,
1/16/2021,2,MT,1002,77571,2874,,0,
1/16/2021,2,NY,104267,888459,51977,,0,
1/16/2021,2,PA,21753,676733,35306,,0,
1/16/2021,2,LA,8934,303042,19911,,0,
1/16/2021,2,MI,37208,401390,31892,,0,
1/16/2021,2,FM,311,1005,100,,0,
1/16/2021,2,VT,1514,36326,1623,,0,
1/16/2021,2,RI,2960,66669,2833,,0,
1/16/2021,2,LA,0,219664,15171,,0,
1/16/2021,2,MO,5828,292879,13510,,0,
1/16/2021,2,OH,32005,407433,22137,,0,
1/16/2021,2,NH,2893,79069,3369,,0,
1/16/2021,2,SC,5292,217222,12735,,0,
1/16/2021,2,US,649009,18696740,1017659,,0,
1/16/2021,2,GU,252,15908,716,,0,
1/16/2021,2,MP,395,5573,324,,0,
1/16/2021,2,OR,17207,242651,14572,,0,
1/16/2021,2,WI,7067,280556,14458,,0,
1/16/2021,2,TN,18637,321975,15788,,0,
1/16/2021,2,CA,120396,1193355,77557,,0,
1/16/2021,2,ID,3798,91545,5119,,0,
1/16/2021,2,DE,3970,52244,2742,,0,
1/16/2021,2,TN,5706,444478,18283,,0,
1/16/2021,2,MN,15304,233317,13231,,0,
1/16/2021,2,CO,16919,289152,16832,,0,
1/16/2021,2,US,1141043,14058650,834574,,0,
1/16/2021,2,AK,4002,89367,5714,,0,
1/16/2021,2,FL,53997,1424410,88970,,0,
1/16/2021,2,NY,62545,1244825,72989,,0,
1/16/2021,2,WY,441,37105,2075,,0,
1/16/2021,2,FL,96468,1032174,68129,,0,
1/16/2021,2,OR,26926,173079,14022,,0,
1/16/2021,2,ND,3452,49862,2111,,0,
1/16/2021,2,VT,736,48703,2129,,0,
1/16/2021,2,AS,259,4142,363,,0,
1/16/2021,2,IA,7349,135455,6183,,0,
1/16/2021,2,NC,19663,542679,34952,,0,
1/16/2021,2,HI,3025,12819,-3599,,0,
1/16/2021,2,NE,2223,130472,5412,,0,
1/16/2021,2,NM,5362,190830,9341,,0,
1/16/2021,2,UT,13021,141231,9900,,0,
1/16/2021,2,MI,18306,559438,33710,,0,
1/16/2021,2,AZ,22210,219296,14762,,0,
1/16/2021,2,PW,350,1583,173,,0,
1/16/2021,2,MD,7667,303390,17648,,0,
1/16/2021,2,AK,5154,54193,3665,,0,
1/16/2021,2,DE,0,36744,2239,,0,
1/16/2021,2,IL,14142,587753,24784,,0,
1/16/2021,2,WA,21904,264510,15324,,0,
1/16/2021,2,MS,10734,95062,7868,,0,
1/16/2021,2,KY,32219,206967,13932,,0,
1/16/2021,2,VA,26958,297028,12914,,0,
1/16/2021,2,MS,4330,148287,10939,,0,
1/16/2021,2,MA,11461,386054,20336,,0,
1/16/2021,2,AR,1642,189169,8847,,0,
1/16/2021,2,NJ,30207,347277,21705,,0,
1/16/2021,2,DC,3428,43362,2723,,0,
1/16/2021,2,TX,47095,1476229,65477,,0,
1/16/2021,2,ME,2030,84059,3293,,0,
1/16/2021,2,MD,24577,237751,15557,,0,
1/16/2021,2,OH,15390,548386,25579,,0,
1/16/2021,2,VI,92,6008,402,,0,
1/16/2021,2,FM,122,1329,123,,0,
1/16/2021,2,PA,58825,510891,34041,,0,
1/16/2021,2,KS,518,104493,6419,,0,
1/16/2021,2,WA,23029,413988,22183,,0,
1/16/2021,2,AL,14461,115028,6978,,0,
1/16/2021,2,DC,2432,68862,3840,,0,
1/16/2021,2,IL,1091,472685,29198,,0,
1/16/2021,2,VI,256,1970,45,,0,
1/16/2021,2,GA,39794,271099,18313,,0,
1/16/2021,2,MH,95,1264,75,,0,
1/16/2021,2,VA,19423,499457,28730,,0,
1/16/2021,2,RI,2194,49742,2547,,0,
1/16/2021,2,PR,0,113572,7649,,0,
1/16/2021,2,CT,20434,207725,11623,,0,
1/16/2021,2,GU,0,3791,0,,0,
1/16/2021,2,AR,7262,133111,13176,,0,
1/16/2021,2,KS,2587,171567,6727,,0,
1/16/2021,2,IN,16490,393790,22803,,0,
1/16/2021,2,TX,65197,1739401,84008,,0,
1/16/2021,2,OK,32728,236604,12748,,0,
1/16/2021,2,GA,13201,471786,34242,,0,
1/16/2021,2,NJ,14936,421020,23580,,0,
1/16/2021,2,CO,12702,387355,17636,,0,
1/16/2021,2,MN,4311,297313,14332,,0,
1/15/2021,2,MN,14317,293002,14263,,0,
1/15/2021,2,CO,21469,374653,17929,,0,
1/15/2021,2,NE,4530,128249,5397,,0,
1/15/2021,2,HI,4793,9794,-3833,,0,
1/15/2021,2,NC,44913,523016,33685,,0,
1/15/2021,2,IA,7123,128106,6784,,0,
1/15/2021,2,AS,912,3883,365,,0,
1/15/2021,2,VT,2931,47967,2161,,0,
1/15/2021,2,SD,2819,57103,2888,,0,
1/15/2021,2,OK,22069,328231,16504,,0,
1/15/2021,2,AZ,29892,342978,21432,,0,
1/15/2021,2,KY,17866,261669,14672,,0,
1/15/2021,2,IA,7749,158839,7097,,0,
1/15/2021,2,SC,23075,144911,-1485,,0,
1/15/2021,2,CA,152439,1761814,104364,,0,
1/15/2021,2,AS,625,4861,405,,0,
1/15/2021,2,NH,3109,63341,2246,,0,
1/15/2021,2,PR,16212,239379,12002,,0,
1/15/2021,2,MO,12377,202824,11158,,0,
1/15/2021,2,NM,9890,99305,6135,,0,
1/15/2021,2,PW,353,1119,125,,0,
1/15/2021,2,ND,2727,62831,2697,,0,
1/15/2021,2,WV,12688,189214,8145,,0,
1/15/2021,2,WI,19848,169803,10204,,0,
1/15/2021,2,MP,311,4909,258,,0,
1/15/2021,2,MT,5314,51934,2927,,0,
1/15/2021,2,IN,22935,281392,18744,,0,
1/15/2021,2,SD,2438,72677,2634,,0,
1/15/2021,2,ID,8585,51171,3691,,0,
1/15/2021,2,NC,32941,334746,22373,,0,
1/15/2021,2,UT,15203,183149,9364,,0,
1/15/2021,2,NE,4553,95748,3922,,0,
1/15/2021,2,ME,0,61129,2814,,0,
1/15/2021,2,CT,13036,239573,11976,,0,
1/15/2021,2,MA,23699,257175,15106,,0,
1/15/2021,2,WY,3149,25894,2158,,0,
1/15/2021,2,NV,6830,83674,5574,,0,
1/15/2021,2,WV,15723,136574,3994,,0,
1/15/2021,2,NV,10233,128482,7513,,0,
1/15/2021,2,MH,113,771,110,,0,
1/15/2021,2,ND,3636,46410,2351,,0,
1/15/2021,2,OR,16357,146153,11317,,0,
1/15/2021,2,FL,82625,935706,66154,,0,
1/15/2021,2,WI,18024,273489,14180,,0,
1/15/2021,2,OR,18302,225444,13303,,0,
1/15/2021,2,LA,21697,219664,17883,,0,
1/15/2021,2,RI,2529,63709,2766,,0,
1/15/2021,2,VT,2342,34812,1773,,0,
1/15/2021,2,FM,89,694,71,,0,
1/15/2021,2,PA,39442,654980,35283,,0,
1/15/2021,2,NY,26726,784192,47328,,0,
1/15/2021,2,MT,3652,76569,2888,,0,
1/15/2021,2,HI,6033,98386,5544,,0,
1/15/2021,2,AL,9781,165251,9166,,0,
1/15/2021,2,MI,0,364182,29704,,0,
1/15/2021,2,LA,22129,294108,20757,,0,
1/15/2021,2,MP,250,5178,295,,0,
1/15/2021,2,GU,752,15656,928,,0,
1/15/2021,2,US,1256265,18047731,997623,,0,
1/15/2021,2,SC,17968,211930,12428,,0,
1/15/2021,2,MO,16738,287051,13693,,0,
1/15/2021,2,NH,4578,76176,3303,,0,
1/15/2021,2,OH,27004,375428,21715,,0,
1/15/2021,2,WY,2666,36664,2142,,0,
1/15/2021,2,TN,25560,438772,18512,,0,
1/15/2021,2,DE,3569,48274,2376,,0,
1/15/2021,2,TN,38625,303338,15242,,0,
1/15/2021,2,ID,8782,87747,4905,,0,
1/15/2021,2,CA,97666,1072959,69799,,0,
1/15/2021,2,NY,78051,1182280,68026,,0,
1/15/2021,2,FL,108331,1370413,89378,,0,
1/15/2021,2,MN,19760,218013,12960,,0,
1/15/2021,2,AK,7193,85365,5448,,0,
1/15/2021,2,US,956233,12917607,784495,,0,
1/15/2021,2,CO,17527,272233,18163,,0,
1/15/2021,2,NJ,30468,406084,23543,,0,
1/15/2021,2,GA,40021,458585,33824,,0,
1/15/2021,2,OK,16169,203876,14432,,0,
1/15/2021,2,TX,98224,1674204,82800,,0,
1/15/2021,2,IN,26850,377300,22540,,0,
1/15/2021,2,MD,18469,213174,14063,,0,
1/15/2021,2,ME,4777,82029,3237,,0,
1/15/2021,2,TX,70843,1429134,65455,,0,
1/15/2021,2,DC,3255,39934,2608,,0,
1/15/2021,2,KY,0,174748,11473,,0,
1/15/2021,2,MS,12480,84328,7132,,0,
1/15/2021,2,WA,17368,242606,15358,,0,
1/15/2021,2,IL,29083,573611,25581,,0,
1/15/2021,2,AK,6443,49039,3497,,0,
1/15/2021,2,MD,22665,295723,17516,,0,
1/15/2021,2,PW,111,1233,123,,0,
1/15/2021,2,MI,42925,541132,32764,,0,
1/15/2021,2,UT,12826,128210,8040,,0,
1/15/2021,2,NM,10151,185468,9297,,0,
1/15/2021,2,AZ,23421,197086,12971,,0,
1/15/2021,2,DE,5654,36744,2609,,0,
1/15/2021,2,NJ,23031,317070,20245,,0,
1/15/2021,2,AR,10909,187527,9220,,0,
1/15/2021,2,MS,15107,143957,10670,,0,
1/15/2021,2,VA,25836,270070,12262,,0,
1/15/2021,2,MA,24427,374593,19918,,0,
1/15/2021,2,KS,8590,168980,6962,,0,
1/15/2021,2,RI,2677,47548,2469,,0,
1/15/2021,2,VA,38384,480034,27844,,0,
1/15/2021,2,MH,214,1169,62,,0,
1/15/2021,2,GA,0,231305,16027,,0,
1/15/2021,2,VI,270,1714,13,,0,
1/15/2021,2,IL,34325,471594,29305,,0,
1/15/2021,2,FM,301,1207,106,,0,
1/15/2021,2,VI,553,5916,397,,0,
1/15/2021,2,OH,30732,532996,24852,,0,
1/15/2021,2,DC,4955,66430,3844,,0,
1/15/2021,2,AL,8267,100567,6209,,0,
1/15/2021,2,WA,27069,390959,21052,,0,
1/15/2021,2,KS,6389,103975,6448,,0,
1/15/2021,2,PA,3915,452066,32227,,0,
1/15/2021,2,AR,7511,125849,12139,,0,
1/15/2021,2,GU,0,3791,0,,0,
1/15/2021,2,PR,18692,113572,8878,,0,
1/15/2021,2,CT,7206,187291,8936,,0,
1/14/2021,2,CT,17116,180085,10124,,0,
1/14/2021,2,MN,18569,198253,14451,,0,
1/14/2021,2,WY,4951,22745,1917,,0,
1/14/2021,2,MA,16033,233476,13660,,0,
1/14/2021,2,CT,14453,226537,12338,,0,
1/14/2021,2,PR,15249,223167,11870,,0,
1/14/2021,2,OK,26062,306162,17097,,0,
1/14/2021,2,SD,3572,54284,2985,,0,
1/14/2021,2,CO,22069,353184,19485,,0,
1/14/2021,2,MN,19584,278685,14696,,0,
1/14/2021,2,VT,2243,45036,2194,,0,
1/14/2021,2,AS,394,2971,259,,0,
1/14/2021,2,IA,8890,120983,6680,,0,
1/14/2021,2,NC,46958,478103,31653,,0,
1/14/2021,2,HI,-46044,5001,-4033,,0,
1/14/2021,2,NE,8180,123719,5900,,0,
1/14/2021,2,NH,3919,60232,2545,,0,
1/14/2021,2,KY,20273,243803,14750,,0,
1/14/2021,2,AZ,30317,313086,19342,,0,
1/14/2021,2,AS,259,4236,361,,0,
1/14/2021,2,CA,135656,1609375,99897,,0,
1/14/2021,2,SC,21949,121836,-2179,,0,
1/14/2021,2,IA,9759,151090,7616,,0,
1/14/2021,2,ME,0,61129,3429,,0,
1/14/2021,2,NE,6275,91195,5378,,0,
1/14/2021,2,WI,12702,149955,9684,,0,
1/14/2021,2,WV,16329,176526,8813,,0,
1/14/2021,2,ND,4860,60104,2931,,0,
1/14/2021,2,NM,7560,89415,5873,,0,
1/14/2021,2,MO,15133,190447,11011,,0,
1/14/2021,2,PW,41,766,74,,0,
1/14/2021,2,UT,11391,167946,8805,,0,
1/14/2021,2,NC,34867,301805,20720,,0,
1/14/2021,2,ID,0,42586,2823,,0,
1/14/2021,2,MT,2557,46620,2704,,0,
1/14/2021,2,MP,457,4598,215,,0,
1/14/2021,2,IN,26534,258457,17321,,0,
1/14/2021,2,FL,119354,1262082,88803,,0,
1/14/2021,2,NY,91288,1104229,67516,,0,
1/14/2021,2,LA,25339,271979,20658,,0,
1/14/2021,2,MI,72663,364182,29704,,0,
1/14/2021,2,FL,78596,853081,64326,,0,
1/14/2021,2,OR,14721,129796,9732,,0,
1/14/2021,2,ND,2046,42774,2212,,0,
1/14/2021,2,WV,8600,120851,3912,,0,
1/14/2021,2,NV,15191,76844,5298,,0,
1/14/2021,2,MH,9,658,94,,0,
1/14/2021,2,NV,10483,118249,7059,,0,
1/14/2021,2,AL,13833,155470,9247,,0,
1/14/2021,2,HI,7333,92353,5514,,0,
1/14/2021,2,MT,4219,72917,3110,,0,
1/14/2021,2,NY,68890,757466,52410,,0,
1/14/2021,2,PA,38134,615538,36103,,0,
1/14/2021,2,OR,16302,207142,12720,,0,
1/14/2021,2,WI,20888,255465,14292,,0,
1/14/2021,2,FM,40,605,72,,0,
1/14/2021,2,VT,2899,32470,1662,,0,
1/14/2021,2,RI,3425,61180,2941,,0,
1/14/2021,2,LA,22156,197967,17051,,0,
1/14/2021,2,CA,83804,975293,63874,,0,
1/14/2021,2,ID,4888,78965,4776,,0,
1/14/2021,2,OH,19106,348424,24678,,0,
1/14/2021,2,NH,3666,71598,3431,,0,
1/14/2021,2,SC,17585,193962,12289,,0,
1/14/2021,2,US,1315914,16791466,994726,,0,
1/14/2021,2,GU,571,14904,1016,,0,
1/14/2021,2,MP,309,4928,260,,0,
1/14/2021,2,MO,16382,270313,14046,,0,
1/14/2021,2,TN,0,264713,12129,,0,
1/14/2021,2,WY,3240,33998,2242,,0,
1/14/2021,2,DE,2185,44705,2376,,0,
1/14/2021,2,TN,20754,413212,18259,,0,
1/14/2021,2,PR,10448,94880,6207,,0,
1/14/2021,2,AR,11467,176618,10064,,0,
1/14/2021,2,NJ,31057,294039,19797,,0,
1/14/2021,2,PW,353,1122,125,,0,
1/14/2021,2,MD,22014,273058,17211,,0,
1/14/2021,2,AK,3916,42596,2967,,0,
1/14/2021,2,DC,0,36679,2143,,0,
1/14/2021,2,TX,78112,1358291,69268,,0,
1/14/2021,2,ME,5428,77252,3391,,0,
1/14/2021,2,MD,16649,194705,13522,,0,
1/14/2021,2,SD,2868,70239,3164,,0,
1/14/2021,2,CO,15041,254706,17761,,0,
1/14/2021,2,US,1093867,11961374,772242,,0,
1/14/2021,2,AK,7890,78172,5373,,0,
1/14/2021,2,IN,28335,350450,21699,,0,
1/14/2021,2,TX,100665,1575980,86116,,0,
1/14/2021,2,OK,14919,187707,14551,,0,
1/14/2021,2,GA,51014,418564,31494,,0,
1/14/2021,2,NJ,31386,375616,23118,,0,
1/14/2021,2,IL,30586,544528,28625,,0,
1/14/2021,2,WA,17000,225238,14841,,0,
1/14/2021,2,MS,0,71848,6213,,0,
1/14/2021,2,KY,32312,174748,11473,,0,
1/14/2021,2,DE,2677,31090,2059,,0,
1/14/2021,2,NM,14616,175317,9781,,0,
1/14/2021,2,UT,11348,115384,7503,,0,
1/14/2021,2,MI,46220,498207,32231,,0,
1/14/2021,2,AZ,18920,173665,12200,,0,
1/14/2021,2,GU,0,3791,0,,0,
1/14/2021,2,AR,23484,118338,11066,,0,
1/14/2021,2,KS,10014,160390,7858,,0,
1/14/2021,2,VA,26398,244234,10977,,0,
1/14/2021,2,MS,14029,128850,9903,,0,
1/14/2021,2,MA,23905,350166,19503,,0,
1/14/2021,2,PA,64053,448151,35093,,0,
1/14/2021,2,KS,6219,97586,8721,,0,
1/14/2021,2,WA,26809,363890,20724,,0,
1/14/2021,2,AL,8260,92300,6202,,0,
1/14/2021,2,DC,4718,61475,3628,,0,
1/14/2021,2,IL,33603,437269,28798,,0,
1/14/2021,2,VI,171,1444,17,,0,
1/14/2021,2,GA,32549,231305,18216,,0,
1/14/2021,2,MH,156,955,40,,0,
1/14/2021,2,VA,39757,441650,26634,,0,
1/14/2021,2,RI,2843,44871,2454,,0,
1/14/2021,2,OH,34634,502264,25022,,0,
1/14/2021,2,VI,511,5363,408,,0,
1/14/2021,2,FM,153,906,81,,0,
1/13/2021,2,FM,43,753,76,,0,
1/13/2021,2,VI,518,4852,391,,0,
1/13/2021,2,OH,35471,467630,24884,,0,
1/13/2021,2,WY,3523,30758,2169,,0,
1/13/2021,2,ID,3714,42586,3105,,0,
1/13/2021,2,NC,30850,266938,18534,,0,
1/13/2021,2,UT,12161,156555,8818,,0,
1/13/2021,2,NE,6980,115539,5871,,0,
1/13/2021,2,HI,5360,51045,3013,,0,
1/13/2021,2,NC,46005,431145,30185,,0,
1/13/2021,2,IA,8047,112093,6577,,0,
1/13/2021,2,AS,453,2577,222,,0,
1/13/2021,2,VT,3211,42793,2255,,0,
1/13/2021,2,CT,17007,212084,12495,,0,
1/13/2021,2,MA,0,217443,11369,,0,
1/13/2021,2,WY,1327,17794,1348,,0,
1/13/2021,2,CT,10023,162969,8705,,0,
1/13/2021,2,MN,17444,179684,11798,,0,
1/13/2021,2,MN,22940,259101,14292,,0,
1/13/2021,2,CO,23258,331115,20448,,0,
1/13/2021,2,PR,16337,207918,12331,,0,
1/13/2021,2,SD,2014,50712,2778,,0,
1/13/2021,2,OK,19111,280100,17800,,0,
1/13/2021,2,PW,309,725,87,,0,
1/13/2021,2,IA,9479,141331,7448,,0,
1/13/2021,2,SC,0,99887,-2983,,0,
1/13/2021,2,CA,129475,1473719,95363,,0,
1/13/2021,2,AS,927,3977,369,,0,
1/13/2021,2,NH,3758,56313,2606,,0,
1/13/2021,2,AZ,29823,282769,17437,,0,
1/13/2021,2,KY,22843,223530,14491,,0,
1/13/2021,2,MO,13530,175314,10020,,0,
1/13/2021,2,NM,3620,81855,5299,,0,
1/13/2021,2,NE,5221,84920,6881,,0,
1/13/2021,2,ME,6184,61129,3847,,0,
1/13/2021,2,ND,4947,55244,2953,,0,
1/13/2021,2,WV,10072,160197,9137,,0,
1/13/2021,2,WI,0,137253,9149,,0,
1/13/2021,2,TN,13456,264713,14046,,0,
1/13/2021,2,NV,8355,107766,6642,,0,
1/13/2021,2,MH,10,649,93,,0,
1/13/2021,2,NY,92538,1012941,65907,,0,
1/13/2021,2,FL,119404,1142728,86221,,0,
1/13/2021,2,MP,419,4141,150,,0,
1/13/2021,2,MT,1980,44063,2784,,0,
1/13/2021,2,IN,41644,231923,15544,,0,
1/13/2021,2,NV,0,61653,3540,,0,
1/13/2021,2,WV,8400,112251,5024,,0,
1/13/2021,2,MI,63834,291519,23833,,0,
1/13/2021,2,LA,27992,246640,20020,,0,
1/13/2021,2,ND,1249,40728,2441,,0,
1/13/2021,2,OR,10465,115075,8547,,0,
1/13/2021,2,FL,141045,774485,62208,,0,
1/13/2021,2,MO,18005,253931,14194,,0,
1/13/2021,2,LA,19625,175811,15878,,0,
1/13/2021,2,RI,2985,57755,2850,,0,
1/13/2021,2,VT,2894,29571,1547,,0,
1/13/2021,2,FM,141,565,76,,0,
1/13/2021,2,PA,44787,577404,36164,,0,
1/13/2021,2,NY,56103,688576,50384,,0,
1/13/2021,2,MT,4308,68698,3426,,0,
1/13/2021,2,HI,8901,85020,5267,,0,
1/13/2021,2,AL,12650,141637,8926,,0,
1/13/2021,2,WI,20342,234577,13776,,0,
1/13/2021,2,OR,16869,190840,12256,,0,
1/13/2021,2,MP,459,4619,216,,0,
1/13/2021,2,GU,1614,14333,1128,,0,
1/13/2021,2,US,1323277,15475552,973833,,0,
1/13/2021,2,SC,17492,176377,11806,,0,
1/13/2021,2,ID,5330,74077,4814,,0,
1/13/2021,2,CA,75188,891489,57915,,0,
1/13/2021,2,NH,4163,67932,3615,,0,
1/13/2021,2,OH,17428,329318,21948,,0,
1/13/2021,2,RI,2460,42028,2334,,0,
1/13/2021,2,VA,33846,401893,25174,,0,
1/13/2021,2,MH,40,799,25,,0,
1/13/2021,2,GA,28185,198756,15580,,0,
1/13/2021,2,VI,322,1273,26,,0,
1/13/2021,2,IL,33036,403666,27043,,0,
1/13/2021,2,DE,2003,28413,1940,,0,
1/13/2021,2,SD,3593,67371,3576,,0,
1/13/2021,2,MD,16205,178056,12935,,0,
1/13/2021,2,ME,3227,71824,3274,,0,
1/13/2021,2,TX,83848,1280179,71618,,0,
1/13/2021,2,DC,3630,36679,2473,,0,
1/13/2021,2,NJ,22486,262982,17914,,0,
1/13/2021,2,AR,12012,165151,10680,,0,
1/13/2021,2,TN,24322,392458,18145,,0,
1/13/2021,2,DE,2526,42520,2618,,0,
1/13/2021,2,PR,0,84432,4766,,0,
1/13/2021,2,AK,2842,38680,2653,,0,
1/13/2021,2,MD,24668,251044,16673,,0,
1/13/2021,2,PW,41,769,75,,0,
1/13/2021,2,KY,0,142436,10680,,0,
1/13/2021,2,MS,17304,71848,6780,,0,
1/13/2021,2,WA,12671,208238,14752,,0,
1/13/2021,2,IL,33825,513942,31008,,0,
1/13/2021,2,AK,7281,70282,5108,,0,
1/13/2021,2,US,987485,10867507,720361,,0,
1/13/2021,2,CO,15237,239665,16769,,0,
1/13/2021,2,NJ,29652,344230,21938,,0,
1/13/2021,2,GA,49671,367550,27225,,0,
1/13/2021,2,OK,14657,172788,14288,,0,
1/13/2021,2,TX,105299,1475315,87948,,0,
1/13/2021,2,IN,29125,322115,20269,,0,
1/13/2021,2,DC,4382,56757,3495,,0,
1/13/2021,2,AL,5906,84040,5823,,0,
1/13/2021,2,WA,24910,337081,19992,,0,
1/13/2021,2,KS,6123,91367,8490,,0,
1/13/2021,2,PA,42150,384098,29249,,0,
1/13/2021,2,AR,50673,94854,7711,,0,
1/13/2021,2,GU,0,3791,0,,0,
1/13/2021,2,MI,42933,451987,29823,,0,
1/13/2021,2,UT,8811,104036,6797,,0,
1/13/2021,2,NM,14856,160701,9446,,0,
1/13/2021,2,AZ,13390,154745,11295,,0,
1/13/2021,2,MA,26234,326261,18896,,0,
1/13/2021,2,KS,9237,150376,8712,,0,
1/13/2021,2,MS,15933,114821,9384,,0,
1/13/2021,2,VA,15988,217836,10674,,0,
1/12/2021,2,VA,11241,201848,10193,,0,
1/12/2021,2,MS,15884,98888,8178,,0,
1/12/2021,2,CA,33663,816301,51332,,0,
1/12/2021,2,ID,5691,68747,4732,,0,
1/12/2021,2,NM,1462,78235,5122,,0,
1/12/2021,2,MO,11714,161784,9028,,0,
1/12/2021,2,MN,0,162240,10844,,0,
1/12/2021,2,UT,13160,144394,8841,,0,
1/12/2021,2,NC,24516,236088,16315,,0,
1/12/2021,2,ID,4159,38872,2757,,0,
1/12/2021,2,OH,30799,432159,24756,,0,
1/12/2021,2,VI,671,4334,327,,0,
1/12/2021,2,FM,143,710,80,,0,
